StationName,NVG_cluster,PVG_cluster,Neg_Depth,Pos_Depth,Category,TectonicType,logS_AttenuationRF_Neg,logS_AttenuationRF_Pos,dVsCAM22RF_Neg,dVsWINTRF_Neg,dVsCAM22RF_Pos,dVsWINTRF_Pos,Negdep_Isostat_pressure,Posdep_Isostat_pressure,Temperature_N_CAM22,Temperature_N_WINT,T_N_solidus_norm_CAM22,T_N_solidus_norm_WINT,Temperature_P_CAM22,Temperature_P_WINT,T_P_solidus_norm_CAM22,T_P_solidus_norm_WINT,log_omegaGBs,Neg_Depth_scaled,logS_AttenuationRF_Neg_scaled,dVsCAM22RF_Neg_scaled,Negdep_Isostat_pressure_scaled,Temperature_N_CAM22_scaled,T_N_solidus_norm_CAM22_scaled,KMeans_k3,GMM_k3,Agglomerative_k3,KMeans_k4,GMM_k4,Agglomerative_k4,KMeans_k5,GMM_k5,Agglomerative_k5,KMeans_k6,GMM_k6,Agglomerative_k6,KMeans_k7,GMM_k7,Agglomerative_k7,KMeans_k8,GMM_k8,Agglomerative_k8,KMeans_k9,GMM_k9,Agglomerative_k9,KMeans_k10,GMM_k10,Agglomerative_k10,tsne_1,tsne_2
RADR,3,1.0,226.4320478,166.1514802,HVL,3,-5.58436822891235,-5.48491621017456,-3.71885517159544,-3.5588670704647,-0.872141743472577,-0.728201536738056,76.7658248862682,55.4343338593301,1483.5393796774,1497.43942460904,0.831230917314696,0.839019148121047,1437.35841867034,1456.8680531822,0.870282404135589,0.882094970442117,15.285811592475,1.8399909300513344,0.20614327106969083,-0.985865947865174,1.8380815631774823,0.899028833425287,0.34812327905068485,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,19.136446,33.831387
RLMT,2,4.0,168.5588338,73.05955646,LVD,2,-5.80071687698364,-6.63992786407471,0.285893570202016,-0.192478466283468,2.34280006021658,1.91380285795313,56.670915268235,24.3424217075924,1416.28329590598,1426.49782795809,0.853491199171976,0.859646756633779,1041.69142226505,1077.84575105034,0.75961941341642,0.785983775680851,14.2934772203707,0.7967389212465186,-0.09342470068840453,0.003365653622338709,0.7870791609916852,0.722430319014863,0.4406755627638412,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,4.0026846,7.3887177
RM_SIM,3,4.0,190.6539553,72.15356872,LVD,2,-5.60526514053345,-6.56029987335205,0.0651673711947322,1.88231530295485,-1.55884071889285,3.88374924178414,64.4149417325475,23.8230118270709,1444.34632117314,1305.9714505721,0.84398889044009,0.763130960599202,1275.32396001585,1008.8115988292,0.932481569594818,0.737615110038412,12.4031303026051,1.1950368262092788,0.1772082835569502,-0.0511569507686236,1.192106631693961,0.7961171632992554,0.401167510739967,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,6.783176,13.6283865
RRI2,3,3.0,173.2452182,35.0,LVD,2,-5.77698516845703,,0.445783018370767,-0.0107049497657823,,,58.7038512269206,,1417.16523268407,1431.80797174388,0.849046795586949,0.857819499284883,,,,,14.3706150730192,0.8812180714684427,-0.06056450094577374,0.042860689408763,0.8934056196163631,0.7247460756881767,0.4221969242553773,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,3.9113843,7.88188
S06C,4,4.0,244.3133153,69.80380437,LVD,3,-5.66277122497559,-3.49957203865051,-3.96876464651474,-4.21082497283617,-4.07668632888261,-1.88586627355369,83.7470817034906,23.2217802429699,1491.04377782406,1535.62547778502,0.820336585510597,0.844864369379962,1362.29553801372,1266.46430221197,1.00144244401891,0.930995566438595,15.7877334763706,2.1623277582660467,0.09758226678422122,-1.0475972488881597,2.203214715037602,0.9187336019745329,0.3028275683106843,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.208435,36.075535
S1-AUBSH,2,1.0,121.8876896,88.43826127,HVL,5,-5.33394622802734,-5.77511978149414,-2.86408527091721,-2.05074333710681,-0.760518642362236,-8.2735929416768,40.0382119762003,28.654401269653,1421.68982628086,1411.7866600542,0.929209036784877,0.922736379120392,1304.76116174388,1391.40499676679,0.917271347067188,0.978183573455274,14.0772359863341,-0.044578876307791164,0.5528910393478947,-0.7747252615778911,-0.08284319482148034,0.7366265846726083,0.7554900306949404,2,2,2,2,2,0,2,2,1,0,0,1,0,0,0,7,7,5,7,7,2,1,1,0,10.787547,-6.2162685
S1-AUBUS,3,1.0,198.2061156,100.2751045,HVL,2,-5.51571416854858,-5.98621416091919,0.690249710842898,1.20717167462418,1.87984491505287,2.39101775195536,66.6737466314601,32.8714383754629,1445.86165700727,1390.46338546317,0.837113048290453,0.805039014279281,1158.84806410943,1120.21651482759,0.792718029990945,0.766291851624127,13.7570135146344,1.331175911275316,0.3012053747596354,0.10324754344046405,1.3102464700884444,0.8000960755720801,0.3725796025777906,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,8.4381695,15.291507
S1-AUDCS,1,3.0,89.77042747,281.1434877,LVD,3,-5.50445985794067,-5.38807392120361,-0.086866361180867,-4.0498807433,-2.74437520655659,-2.74174286915238,29.3372475597033,96.7640652491753,1269.53105504174,1327.02320512083,0.888366362592075,0.928597038352649,1495.63258940992,1484.81093973389,0.79809636574702,0.792321739452452,12.7538334501456,-0.6235409888048324,0.3167886984013728,-0.08871150968223356,-0.6425242046504692,0.3370937625316501,0.5856771418136626,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,8,8,1,8,8,1,-3.1532347,-15.507588
S1-AUKHS,3,1.0,177.1755889,142.8020082,HVL,4,-5.03606605529785,-5.08671903610229,-3.16490275210641,-0.177819951335274,-3.50383214145236,-1.21010502823807,59.3011625285981,47.3482385758046,1500.47383718587,1441.50636625385,0.893870779468833,0.858742343438142,1470.14055708269,1425.18286842738,0.924180768243083,0.895918823465271,14.5102657219445,0.9520689339783871,0.9653519443132922,-0.8490315858589669,0.9246461489269509,0.9434946998665489,0.6085630313868253,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,11.915673,6.032327
S1-AUKUL,3,1.0,188.7745189,163.4992695,HVL,6,-5.70223903656006,-5.83555603027344,1.85380852628839,2.37987298187564,2.77360093676566,2.82394764843437,63.5442427422957,54.5141265595969,1390.68528313594,1292.11820496458,0.814791002540392,0.757041366864645,1306.10864703168,1188.53360196598,0.79456664255486,0.723040273735238,12.1672014129684,1.1611571491669619,0.042933012575827025,0.3906636148695644,1.1465674007280167,0.6552160125379654,0.27977052115809414,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,3.732289,12.098732
S1-AUMAR,3,4.0,202.1986417,65.83816777,LVD,2,-5.82356119155884,-5.69231414794922,0.545024929244945,1.45618980684277,2.51648139340429,3.4096083219177,68.1777065172627,21.5994772944479,1449.80458574775,1383.90858702716,0.835076752408274,0.797121142977016,897.498640150373,903.894978852197,0.666954649603944,0.671707935733612,13.6569206868149,1.4031472186582212,-0.12505616704839528,0.0673748951076406,1.3889064632317387,0.8104492706876546,0.3641132302551181,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,4.2392864,15.836532
S1-AUMAZ,3,4.0,191.1731865,81.32192732,LVD,2,-5.50111389160156,-6.12801122665405,0.551344005721058,0.953040069589362,3.19404525390492,4.07732561448642,64.181256683814,26.6763223535573,1411.43685640309,1396.13126353243,0.824758583796119,0.815814918308782,545.448326479135,851.322893301047,0.389814776829827,0.60841371684906,13.8429292006681,1.2043967520712526,0.3214217033159581,0.06893579956018353,1.1798844544240812,0.7097047190632039,0.32121305159093666,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,8.287723,13.966799
S1-AUMHS,1,4.0,107.4712877,73.45159952,LVD,4,-5.22274923324585,-5.18383312225342,-1.37522263507996,-2.77727172213661,1.35291714273947,-0.213331030205351,35.294916770097,24.0319672244933,1375.19401505466,1403.6233966521,0.926222900894435,0.945370704044786,1128.41267866692,1219.10686152812,0.822858054448412,0.888993822213019,13.95560625725,-0.3044562738532699,0.7068603776786347,-0.40695438140448215,-0.3309266523065147,0.6145396190270754,0.7430744782814458,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,7,7,1,7,7,1,1,8,1,10.934666,-8.6638975
S1-AUMOU,2,1.0,139.1657887,120.9145377,HVL,3,-5.43285417556763,-5.68798398971558,-0.841525904045079,-0.976394885455711,-0.566482379046488,-1.84670912990962,46.1093145023518,39.8200480657715,1416.51903923626,1405.80387440376,0.896531037491301,0.889749287597315,1389.94531205374,1403.85788007764,0.910245783925172,0.919356830437221,13.9882103699701,0.26688493135984054,0.4159377766418703,-0.2751234711553349,0.2346871379935226,0.723049325052311,0.619623670997062,2,1,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,5,1,0,2,1,1,0,8.794719,-1.7998868
S1-AUMTS,1,1.0,115.7184849,142.5218756,LVL,4,-5.18955278396606,-5.14542198181152,-1.76658964211536,-2.30517024118671,-2.64263321694016,-1.19901788587042,38.1164578061659,47.3253226951795,1395.99326558698,1406.24286498597,0.923275969303561,0.930054804884898,1448.41239529683,1414.66296396787,0.910521700642359,0.889305650773456,13.9947642440598,-0.15578809990479248,0.752825966412243,-0.5036277649549411,-0.18335463217097647,0.6691535147356269,0.7308219268344104,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,7,7,1,7,7,1,1,1,1,11.008903,-7.7208657
S18A,2,1.0,153.9072861,88.42024549,HVL,3,-5.78348302841187,-5.27166318893433,-3.45946851754626,-1.35328739195143,-3.5594476235061,-6.67795154205867,51.6027466576272,29.2047530119028,1432.49486196624,1438.90096848625,0.884085546440109,0.888039170521893,1365.4971728029,1339.47636750867,0.959969891684448,0.94167678193852,14.4729050976424,0.5326226658381945,-0.069561787246347,-0.9217936447737219,0.522004199935314,0.7649980440735881,0.5678786559921072,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,10.30613,1.9560858
S39A,4,4.0,230.4396091,66.41608338,LVD,2,-5.39894199371338,-7.06028890609741,-3.17152903539698,-2.6853314053503,4.26466850877871,5.52827496005198,78.3523678896211,22.0092935439321,1453.423994141,1401.04384515749,0.810949362053842,0.781723445477747,504.892896722324,692.983182084039,0.375199081042103,0.514973878189774,13.9169252264893,1.9122332696012592,0.46289440718490826,-0.8506683748947,1.9210608121211346,0.8199529781509816,0.2637980100050584,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.055006,35.453506
SCIA,2,4.0,163.2612788,66.05637267,LVD,1,-5.79746294021606,-7.21313810348511,3.93705526076719,4.78707828737428,5.20914290017449,6.01899964456887,54.9951142327647,21.9321598204831,1175.97802247907,986.328789096865,0.715402130720935,0.600029680677008,491.971478008501,650.2905360695,0.365596837757122,0.483247859353109,5.63774970443075,0.7012424987477787,-0.08891912486723369,0.9052560740501964,0.699431545384389,0.09144570152786347,-0.13346176051477174,1,0,2,0,0,0,1,0,1,1,3,1,1,6,0,1,4,5,1,0,2,5,0,0,-4.367948,6.2499886
SDR,2,2.0,157.1046603,35.0,LVD,4,-5.40755176544189,,-5.31891834401382,-2.93282014584909,,,52.2839113307884,,1508.47290876147,1526.44096230333,0.926466594252221,0.937502126460713,,,,,15.6689566661495,0.5902601603974341,0.4509728542794326,-1.381104989459129,0.5576304217688308,0.9644983634416484,0.7440876899259984,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,13.072721,1.5956957
SNB,2,4.0,163.1963381,65.9837046,LVD,3,-5.46236705780029,-5.2626690864563,-0.815233305081226,-0.244678827152142,-5.47069257033678,0.539752308688995,54.5985828532127,21.5776916174876,1431.82070676505,1422.27116402813,0.871043135883352,0.865233704847384,1374.1124642734,1125.58570975044,1.02113881417394,0.836452100384278,14.2317331781287,0.7000718446395031,0.3750726529168521,-0.2686288140726518,0.6786921919673822,0.7632278725093794,0.5136518097243157,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,7.195425,7.080664
T15A,4,4.0,247.7844497,58.55425036,LVD,3,-5.63280582427979,-4.43656778335571,-4.19189523115544,-3.90195558581286,-4.69037455252861,0.647391934785331,84.9358684188528,19.5508808257803,1504.08459477447,1516.71386978456,0.824381800369674,0.831303847511406,1334.39177101311,1107.06468063345,1.01066358987975,0.838486858704625,15.54183395627,2.2249001935144417,0.13907397190641693,-1.1027137717504394,2.265390545498219,0.9529756923699195,0.3196464871239487,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.000648,36.60117
T41A,4,1.0,260.699839,141.2350902,HVL,2,-5.35100889205933,-6.03048801422119,-2.59063862287528,-2.21228576924723,3.67345002542179,3.5082104057955,89.3367283271352,47.0800718871352,1470.27515390135,1409.52575926831,0.797329259165592,0.764384901989324,1125.41257437439,1071.5079110273,0.709871528423489,0.675870321549983,14.0436675231549,2.45771957402649,0.5292651572246627,-0.7071799340169663,2.4955639786316133,0.8642001244743465,0.2071692739091839,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.42273,39.580303
T59A,2,1.0,169.3381711,182.0,LVL,2,-5.38739013671875,-5.38739013671875,1.21630546782396,0.172676479499128,0.830212741828149,0.555659813034596,56.4916957594952,60.9454656086758,1379.77146883886,1402.74380399114,0.831488169723311,0.845331929607775,1414.30459291999,1406.36287784751,0.836619102585026,0.831921252793557,13.9424299197353,0.8107876520421079,0.4788897295535533,0.23319102117198687,0.7777056361645294,0.6265589263185836,0.3491928655932397,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,5.5582895,9.170398
TFRD,3,3.0,172.0196597,35.0,LVD,4,-5.57534599304199,,-4.4392999440118,-2.82762547994826,,,57.4431036964066,,1506.636102459,1553.31802637382,0.903936464652166,0.931944218613361,,,,,16.013171700231,0.8591255302276396,0.218635944005258,-1.163826359853684,0.8274661001904623,0.9596753460120527,0.6504134516478106,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,11.635494,2.802065
TM_CRAI,2,3.0,150.945863,263.4104616,LVL,3,-5.5911660194397,-5.44927310943604,-3.03550526555784,-1.1372605986247,-3.0314657990581,-2.82977775795632,50.4104978316806,90.5109750797784,1457.98091551331,1447.48249823476,0.90431441495631,0.897802759022955,1482.57928220441,1481.06911433221,0.80269587558441,0.801878242735361,14.5955342675053,0.47923854588943937,0.19673068477035976,-0.8170685112443411,0.459647294435795,0.8319183722017278,0.6519848676794171,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,10.740219,1.0288446
TW_MATB,3,1.0,180.9308683,35.0,LVD,3,-6.00089502334595,,-2.15845688297214,-0.792660768532834,,,60.7660638402059,,1473.80186875937,1484.18141556774,0.873040721960382,0.879189287267079,,,,,15.1064453734115,1.019763511605842,-0.3706021262496329,-0.6004247135867938,1.0012633035561647,0.8734604407126847,0.5219572370557428,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,8.20916,4.4007306
U33A,3,4.0,195.1688675,35.0,LVD,2,-5.95833015441895,,0.373646001074974,0.894082174640584,,,65.8123773276758,,1439.916810932,1406.30160319748,0.836966293264358,0.817427111832991,,,,,13.9956409075938,1.2764249312871714,-0.311664519907813,0.02504178946099224,1.2651951996595399,0.7844863206410707,0.3719694345260761,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,3.6028192,14.911363
UCCT,3,1.0,192.658604,138.610754,HVL,2,-5.42907905578613,-5.59484481811523,-0.216251314736774,1.02685851236716,1.123319300011,-0.710985000583587,64.7568041045237,45.8597940354345,1452.1434870425,1378.58416744882,0.84630322113752,0.803433153770004,1360.52534544329,1389.48281146406,0.861091990786892,0.879419500926621,13.5750312018492,1.231173643895315,0.4211650104895023,-0.1206714884640861,1.2099866909225667,0.8165906704071101,0.41078987727997374,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,8.4792595,13.395271
V48A,2,4.0,169.3143164,86.16156652,LVD,2,-5.37411212921143,-6.40148782730103,2.55680477312435,3.23394475745139,6.14607579719191,5.13252422495043,56.7557451703519,28.56877850252,1293.07985183104,1138.24148796723,0.779245421134773,0.68593557187371,389.599776274921,795.354041410083,0.275177522641537,0.561765093478185,9.23515702475448,0.8103576350796068,0.49727517274174393,0.5643139854506457,0.7915159279439505,0.39892731417401534,0.1319815238716092,1,1,2,1,0,0,1,0,1,1,3,1,1,1,0,1,4,5,1,0,2,5,0,0,1.1163144,9.058228
V53A,3,4.0,189.0040515,65.97566319,LVD,2,-5.20620203018188,-6.18975400924683,1.35193817319725,1.09033702037609,3.92411105876195,5.46590671260416,63.6883446688647,22.008515814879,1423.49006991939,1399.23485777566,0.834011055729661,0.819800127592961,572.18065283612,730.702906060741,0.425202367725628,0.543004388947789,13.889727824205,1.1652948206298979,0.7297725248278474,0.26669428617089985,1.154104208499857,0.7413535972239443,0.3596823491915483,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,11.080918,14.140865
V55A,4,4.0,251.8318019,35.0,LVD,2,-5.30453109741211,,-3.70039838362997,-2.89181015944041,,,85.9454574260395,,1504.01477695464,1453.37126893546,0.821641506121084,0.793975017173157,,,,,14.6789789087658,2.297859824078429,0.5936208109270555,-0.9813068508794284,2.3181939913430996,0.9527923673445843,0.3082530783441722,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,18.069809,38.164795
V57A,2,1.0,166.8340298,131.2177762,HVL,6,-5.33610200881958,-5.58487987518311,0.650832752425744,0.0499055798251919,2.89622838210242,0.656076160592108,55.6605845020072,43.278401736434,1388.94440515161,1391.43415552296,0.83964720417822,0.841152312612114,1148.10291382735,1208.28981294411,0.737602523017402,0.776269795878087,13.7717703129414,0.765646726543204,0.5499060293409288,0.09351097732489125,0.7342369197230445,0.6506448801055843,0.38311594332144017,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,6.297287,8.996292
V59A,2,1.0,134.5900253,35.0,LVD,6,-5.58487987518311,,2.63188604326468,0.599166963200631,,,44.6129973659536,,1219.74329420206,1249.74164457943,0.777765236058104,0.796893583943695,,,,,11.4188564834082,0.18439989158192957,0.20543481813062442,0.5828601589789503,0.15642687533600882,0.20636291846419835,0.12582731117824883,1,0,2,0,0,0,1,0,1,1,3,1,1,1,0,1,4,5,0,0,2,0,0,0,-2.823762,6.7279553
W06,2,2.0,173.7898428,35.0,LVD,2,-5.26321411132812,,0.143176022891971,0.144277640643435,,,58.0448778076895,,1418.81933391617,1412.57352872413,0.848829993368934,0.845093346529543,,,,,14.088897800596,0.8910357516822028,0.6508305315824859,-0.03188767111496288,0.8589400430224309,0.7290893529635252,0.42129551876015464,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,7.931143,9.335922
W22,3,1.0,206.8455666,110.5138667,HVL,2,-5.22348880767822,-5.87443399429321,0.183419676313939,1.03377980859493,4.17278171810319,3.34060826259028,69.7672147247361,36.6122249971226,1464.24291476424,1426.9798263258,0.838243024252482,0.816910823406112,785.355836355056,1068.2104066297,0.524619797164366,0.713567405898265,14.3004988563876,1.4869150518511407,0.7058363231507029,-0.02194689922362727,1.4720407980510108,0.8483608961035334,0.37727773966775535,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,1,1,7,5,5,7,11.020824,17.04132
W25A,1,1.0,90.36419176,132.0334705,LVL,3,-6.21770191192627,-6.29132795333862,-2.13188760391485,-6.46072311751541,-1.69084124102579,-1.29131131332608,29.9500217767208,44.2041510372478,1298.6852926247,1313.45895978417,0.90876731607239,0.91910532939194,1403.67566252003,1401.65198982265,0.900099817792428,0.89880214805659,12.5289318080825,-0.6128374915306175,-0.6708046024573352,-0.5938617124681732,-0.6104749351426849,0.4136458713849927,0.6704988366437088,2,2,0,0,2,2,0,2,2,0,0,0,0,0,1,0,0,1,8,8,1,8,8,1,1.1670909,-13.635638
WVL,3,3.0,193.8397421,35.0,LVD,2,-5.53209495544434,,-0.210839325947043,0.989016112663372,,,65.1946274753345,,1461.5651104497,1397.82066075387,0.850670365386679,0.813569374177712,,,,,13.8684249227438,1.2524654403989772,0.27852365638556253,-0.11933464795725941,1.232885694859479,0.8413296174843856,0.4289472921840556,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,7.391662,14.025844
X37A,3,1.0,214.8065493,135.6672943,HVL,2,-5.63704586029053,-6.73345804214478,-0.137674952857966,1.83318221146845,4.09048047458392,3.56951161357785,72.7673637435955,45.2249905359599,1487.5966779968,1383.37732583315,0.843372521352787,0.784286789912209,1052.94404383613,1065.60787904272,0.670152777390615,0.678212753973215,13.6487735399341,1.630423777560333,0.13320299004800362,-0.10126197607965924,1.6289543590309978,0.909682335912306,0.39860481333092984,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,7.734055,17.941593
X4_C02,3,1.0,213.8162465,92.74896721,HVL,3,-6.0073881149292,-6.12479686737061,2.29705255120434,3.57589007988388,-5.46592614909278,3.01622412902177,73.7676177391254,31.8894486397423,1431.20194422234,1274.69989756469,0.812382848835809,0.723548719574294,1410.72392183825,1057.35556997925,0.980350188907751,0.734784968713861,11.8645642669341,1.6125720752957062,-0.3795928100064959,0.5001513817401962,1.681269565821202,0.761603148920257,0.26975806370942235,1,1,2,1,1,0,4,0,1,1,3,1,4,4,0,1,4,7,1,0,7,5,5,7,3.6292958,17.017008
X50B,4,4.0,234.6628121,67.04651773,LVD,2,-5.23389911651611,-6.29465007781982,-4.09017722234435,-2.58087727331687,4.69036478000027,5.30629337469288,79.9001364679507,22.2541720914782,1490.28190242411,1410.17374383557,0.827290941725386,0.78282099691105,531.99969129282,752.034878854859,0.394268545918592,0.557338101918127,14.0532976169547,1.9883628761812655,0.6914216497439415,-1.0775879335908265,2.0020120840986055,0.9167330979866068,0.33174191690519717,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,21.819935,36.53407
X55A,1,1.0,145.0,158.9798833,LVL,2,-5.34974002838135,-5.34974002838135,2.33764483606605,1.11662236044894,1.52227286489706,0.523283412080272,48.2319579461891,53.0254378411877,1256.35285558326,1279.07849276432,0.787126857597783,0.801364863506503,1345.54141357044,1349.78661010968,0.823767242298542,0.826366236139148,11.9412799593846,0.3720553934412579,0.5310220941033464,0.5101782707039626,0.34570547053953793,0.3024909382744222,0.16475042357685515,1,1,2,0,0,0,1,0,1,1,3,1,1,1,0,1,4,5,1,0,2,5,0,0,-1.8251333,7.544912
XW_POGR,4,2.0,249.1882434,35.0,LVD,3,-5.64607095718384,,-2.62969492663463,-1.79601023696422,,,86.1639109045103,,1463.69837578236,1353.14960685797,0.801587281370404,0.741045786888264,,,,,13.1764494432268,2.250205693179149,0.12070635558621498,-0.7168274131491286,2.3296195282080485,0.8469310659700188,0.2248729886098041,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,16.638214,38.10548
Y13A,2,1.0,150.7624728,35.0,LVD,4,-5.52959680557251,,-5.4861548907639,-3.09215154663269,,,50.0516387810178,,1500.94290707531,1519.17248751914,0.930961641851643,0.942268561029085,,,,,15.5740957715079,0.4759326608120164,0.2819827290302201,-1.422414866216733,0.44087827623855697,0.9447263660740444,0.7627768926680467,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,13.012973,1.0049993
Y15A,2,1.0,160.0455425,105.9888622,HVL,3,-5.60591316223145,-5.10576009750366,-5.10774290094495,-3.09278862217364,-6.26279745882792,-3.39669560216801,53.2417940869674,34.7928550984133,1502.92255969204,1515.39936264982,0.918656821327652,0.92628322900356,1450.03362360942,1430.49375316883,0.978782483761196,0.965592939318352,15.5245487007905,0.643273999628971,0.17631099786806032,-1.3289415616861067,0.6077295312892359,0.9499244640238363,0.7116167479997332,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,12.619275,1.9385345
