Region,Longitude,Latitude
Amazonian_Craton_2,-51.22904085,-11.98081798
Amazonian_Craton_2,-51.37616226,-11.72839019
Amazonian_Craton_2,-51.59019222,-11.47858089
Amazonian_Craton_2,-51.73614993,-11.22634469
Amazonian_Craton_2,-51.74475083,-10.96902889
Amazonian_Craton_2,-51.68623919,-10.70907002
Amazonian_Craton_2,-51.56071337,-10.4463573
Amazonian_Craton_2,-51.29449059,-10.37131325
Amazonian_Craton_2,-51.02135378,-10.48930589
Amazonian_Craton_2,-50.75249984,-10.4782371
Amazonian_Craton_2,-50.41334478,-10.46378811
Amazonian_Craton_2,-50.28418781,-10.26427725
Amazonian_Craton_2,-50.22577213,-10.00309236
Amazonian_Craton_2,-50.16742311,-9.741778413
Amazonian_Craton_2,-50.04099038,-9.477144255
Amazonian_Craton_2,-49.91215994,-9.276888882
Amazonian_Craton_2,-49.78586167,-9.011826201
Amazonian_Craton_2,-49.79844217,-8.688680853
Amazonian_Craton_2,-49.74024105,-8.426702597
Amazonian_Craton_2,-49.74635984,-8.166948662
Amazonian_Craton_2,-49.61627927,-7.899959357
Amazonian_Craton_2,-49.55433383,-7.636224969
Amazonian_Craton_2,-49.56051313,-7.375914509
Amazonian_Craton_2,-49.49861775,-7.111790219
Amazonian_Craton_2,-49.43674251,-6.847462013
Amazonian_Craton_2,-49.23873083,-6.575327723
Amazonian_Craton_2,-49.17692984,-6.31053912
Amazonian_Craton_2,-49.04704568,-6.041670255
Amazonian_Craton_2,-49.05499269,-5.715172017
Amazonian_Craton_2,-48.99030142,-5.448348355
Amazonian_Craton_2,-48.99233807,-5.184534613
Amazonian_Craton_2,-48.99437277,-4.920493321
Amazonian_Craton_2,-48.99641131,-4.656223867
Amazonian_Craton_2,-48.9984488,-4.391748406
Amazonian_Craton_2,-49.00048582,-4.127069793
Amazonian_Craton_2,-49.07067453,-3.86647552
Amazonian_Craton_2,-49.14084955,-3.605772229
Amazonian_Craton_2,-49.34719344,-3.353668936
Amazonian_Craton_2,-49.41627949,-3.225450129
Amazonian_Craton_2,-49.34719344,-3.353668936
Soafrans_Craton,-36.49501351,-11.08671752
Soafrans_Craton,-37.04936132,-10.87320885
Soafrans_Craton,-37.35840427,-10.76875862
Soafrans_Craton,-37.29259695,-10.4942952
Soafrans_Craton,-37.37822054,-10.23427659
Soafrans_Craton,-37.68668354,-10.13018518
Soafrans_Craton,-38.06704625,-10.09984346
Soafrans_Craton,-38.29573481,-10.05476636
Soafrans_Craton,-38.52878162,-9.876330106
Soafrans_Craton,-38.68620602,-9.690770988
Soafrans_Craton,-38.92065551,-9.445842373
Soafrans_Craton,-38.92990889,-9.17932778
Soafrans_Craton,-39.01630922,-8.853376933
Soafrans_Craton,-39.24742612,-8.675472891
Soafrans_Craton,-39.47572478,-8.49679056
Soafrans_Craton,-39.76501433,-8.589791834
Soafrans_Craton,-40.05190433,-8.74893904
Soafrans_Craton,-40.11639156,-9.021322922
Soafrans_Craton,-40.1060206,-9.353530452
Soafrans_Craton,-40.32230169,-9.438869685
Soafrans_Craton,-40.68949431,-9.337360477
Soafrans_Craton,-40.69937997,-9.005633646
Soafrans_Craton,-40.85215409,-8.752764329
Soafrans_Craton,-41.14538087,-8.645223521
Soafrans_Craton,-41.43047759,-8.802664766
Soafrans_Craton,-41.71524442,-8.959571234
Soafrans_Craton,-42.00325931,-8.98373272
Soafrans_Craton,-42.42937233,-9.017195744
Soafrans_Craton,-42.70887304,-9.104056165
Soafrans_Craton,-42.98650103,-9.256536686
Soafrans_Craton,-43.26558036,-9.342687281
Soafrans_Craton,-43.61445112,-9.433456891
Soafrans_Craton,-43.88985128,-9.650378353
Soafrans_Craton,-43.81525056,-9.842782989
Soafrans_Craton,-44.02069833,-10.05423723
Soafrans_Craton,-44.29897872,-10.13866587
Soafrans_Craton,-44.57981549,-10.09158846
Soafrans_Craton,-44.86296754,-9.913266524
Soafrans_Craton,-45.13768781,-9.995831034
Soafrans_Craton,-45.4112885,-10.01153299
Soafrans_Craton,-45.6884651,-9.830603322
Soafrans_Craton,-45.89326507,-9.842113329
Soafrans_Craton,-46.23309353,-9.926414525
Soafrans_Craton,-46.50331053,-10.07193177
Soafrans_Craton,-46.70645284,-10.14813907
Soafrans_Craton,-46.90614998,-10.41991451
Soafrans_Craton,-47.03784327,-10.68772168
Soafrans_Craton,-46.9653494,-10.94492888
Soafrans_Craton,-46.82458614,-11.19859735
Soafrans_Craton,-46.54847675,-11.31470813
Soafrans_Craton,-46.40342317,-11.56682714
Soafrans_Craton,-46.39269716,-11.89060432
Soafrans_Craton,-46.45254859,-12.15295749
Soafrans_Craton,-46.44399742,-12.41186204
Soafrans_Craton,-46.36683586,-12.66739273
Soafrans_Craton,-46.28949836,-12.92290905
Soafrans_Craton,-46.28074427,-13.18167866
Soafrans_Craton,-46.34075836,-13.44359295
Soafrans_Craton,-46.46968693,-13.70848262
Soafrans_Craton,-46.73851105,-13.91461288
Soafrans_Craton,-47.00666243,-14.12005243
Soafrans_Craton,-47.13254332,-14.38338123
Soafrans_Craton,-47.05210271,-14.63810694
Soafrans_Craton,-47.04042232,-14.89574508
Soafrans_Craton,-47.16679739,-15.1589283
Soafrans_Craton,-47.29627423,-15.35751805
Soafrans_Craton,-47.35400252,-15.61770263
Soafrans_Craton,-47.1378344,-15.80299825
Soafrans_Craton,-46.92406479,-15.92380736
Soafrans_Craton,-46.57078386,-16.03893562
Soafrans_Craton,-46.35263195,-16.22390033
Soafrans_Craton,-46.33984272,-16.48184965
Soafrans_Craton,-46.32381092,-16.80424726
